-0.043,0.014,0.997
-0.040,0.018,0.997
-0.050,0.015,0.998
-0.041,0.014,0.997
-0.038,0.014,1.001
-0.044,0.016,0.997
-0.044,0.012,0.997
-0.039,0.017,1.007
-0.035,0.015,0.999
-0.043,0.011,0.997
-0.041,0.012,0.997
-0.035,0.016,0.998
-0.038,0.019,1.004
-0.041,0.015,1.000
-0.038,0.017,0.996
-0.041,0.014,0.994
-0.041,0.011,0.989
-0.035,0.012,0.993
-0.034,0.032,1.068
-0.046,0.006,0.978
-0.038,0.016,0.996
-0.040,0.012,1.000
-0.042,0.017,0.996
-0.034,0.013,0.999
-0.036,0.015,0.987
-0.035,0.018,0.995
-0.043,0.013,0.996
-0.045,0.017,0.999
-0.047,0.016,0.999
-0.047,0.016,0.999
-0.037,0.019,1.012
-0.045,0.015,0.999
-0.042,0.012,1.002
-0.035,0.014,0.997
-0.041,0.015,1.001
-0.037,0.020,1.003
-0.040,0.015,1.005
-0.042,0.010,0.986
-0.038,0.015,1.001
-0.038,0.016,0.993
-0.044,0.018,0.997
-0.040,0.018,1.002
-0.033,0.017,0.998
-0.047,0.025,1.002
-0.043,0.012,0.993
-0.041,0.013,0.999
-0.040,0.014,0.999
-0.042,0.017,1.003
-0.039,0.013,1.000
-0.040,0.011,0.995
-0.044,0.013,1.001
-0.045,0.016,1.001
-0.041,0.014,0.999
-0.045,0.018,1.004
-0.048,0.015,1.002
-0.037,0.018,0.996
-0.039,0.014,0.997
-0.037,0.015,0.997
-0.037,0.015,1.002
-0.040,0.015,0.999
-0.039,0.015,1.003
-0.044,0.017,0.996
-0.048,0.014,1.003
-0.045,0.016,1.000
-0.045,0.014,0.996
-0.043,0.014,1.000
-0.042,0.014,0.997
-0.043,0.018,0.991
-0.043,0.017,1.004
-0.047,0.017,0.999
-0.036,0.014,1.002
-0.045,0.016,1.009
-0.039,0.013,0.998
-0.039,0.011,1.000
-0.046,0.019,1.001
-0.040,0.014,0.995
-0.039,0.014,0.999
-0.040,0.015,0.994
-0.042,0.015,0.997
-0.039,0.013,1.001
-0.046,0.015,1.003
-0.040,0.014,1.000
-0.042,0.016,1.010
-0.040,0.016,0.998
-0.045,0.017,0.991
-0.042,0.015,0.996
-0.039,0.012,1.000
-0.037,0.013,0.996
-0.039,0.015,0.999
-0.042,0.016,0.995
-0.041,0.018,0.999
-0.044,0.010,0.993
-0.044,0.012,1.002
